324.000000,53.000000,60.000000,64.000000
324.000000,53.000000,60.000000,64.000000
324.000000,53.000000,60.000000,64.000000
324.000000,53.000000,60.000000,64.000000
324.000000,53.000000,60.000000,64.000000
324.000000,53.000000,60.000000,64.000000
324.000000,53.000000,60.000000,64.000000
324.000000,53.000000,60.000000,64.000000
324.000000,53.000000,60.000000,64.000000
324.000000,53.000000,60.000000,64.000000
324.000000,53.000000,60.000000,64.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
324.000000,52.000000,61.000000,66.000000
